CHROMATOGRAM
D:\KP4_cells\20260221_Neg_H2O2QC_PRM_1.raw
Data points: 5520
Time(min),Intensity
11.150109332,0
11.156836468,0
11.163575035,0
11.170347418,0
11.177131368,0
11.185005885,0
11.191786835,0
11.198575633,0
11.205354919,0
11.212099899,0
11.218850602,0
11.225588435,0
11.232317934,0
11.239020635,0
11.245703901,0
11.252364967,0
11.259013499,0
11.266740216,0
11.273379685,0
11.280006835,0
11.2866336,0
11.29324885,0
11.299864302,0
11.306480016,0
11.31309575,0
11.319714035,0
11.326330834,0
11.332965701,0
11.339585516,0
11.346207,0
11.353947669,0
11.360590869,0
11.367252451,0
11.373922866,0
11.380628285,0
11.387331249,0
11.394059966,0
11.400821433,0
11.407598302,0
11.414367399,0
11.421160819,0
11.427986985,0
11.435895969,0
11.442705283,0
11.449536484,0
11.456341534,0
11.463167999,0
11.469980766,0
11.476798782,0
11.483611565,0
11.490406467,0
11.497191935,0
11.50397525,0
11.510765002,0
11.517558282,0
11.524328102,0
11.531081201,0
11.537861067,0
11.544605499,0
11.551365699,0
11.558153869,0
11.564906118,0
11.571666516,0
11.578425051,0
11.585176819,0
11.591945936,0
11.599813868,0
11.606588286,0
11.613366919,0
11.620144067,0
11.626906118,0
11.633666716,0
11.640450535,0
11.647225068,0
11.653986551,0
11.660754384,0
11.667517918,0
11.674282219,0
11.682145184,0
11.688915584,0
11.6956932,0
11.702467817,0
11.709246518,0
11.716021102,0
11.722802533,0
11.727311815,0
11.731821268,0
11.736330733,0
11.740840218,0
11.7453495,0
11.749859052,0
11.754370917,0
11.758882516,0
11.7633946,0
11.767906334,0
11.772418516,0
11.776930135,0
11.781442016,0
11.785953682,0
11.79046515,0
11.794977166,0
11.799488717,0
11.803999632,0
11.808510536,0
11.813021399,0
11.817531901,0
11.822043083,0
11.82655395,0
11.831064619,0
11.835575483,0
11.840087101,0
11.84459785,0
11.849108451,0
11.853619402,0
11.858130651,0
11.862641316,0
11.867151985,0
11.871662749,0
11.876173851,0
11.880684636,0
11.885195885,0
11.889706252,0
11.894217282,0
11.898727732,0
11.90323945,0
11.907750119,0
11.912261118,0
11.916771684,0
11.921282984,0
11.925793602,0
11.930304652,0
11.934815035,0
11.939325549,0
11.943835967,0
11.948346883,0
11.952857285,0
11.957367418,0
11.961877816,0
11.966388799,0
11.970899134,0
11.975409668,0
11.979920667,0
11.984432286,0
11.988943952,0
11.993455352,0
11.997966069,0
12.002477202,0
12.006988416,0
12.011499216,0
12.016009984,0
12.020521118,0
12.025032518,0
12.029544518,0
12.034056001,0
12.038567485,0
12.043078619,0
12.047590301,0
12.052101634,0
12.056613149,0
12.061124632,0
12.065636152,0
12.070146483,0
12.074657084,0
12.079167483,0
12.083678382,0
12.088189484,0
12.092700034,0
12.097210417,0
12.101720982,0
12.106232267,0
12.110743,0
12.115254718,0
12.119766968,0
12.124278734,0
12.128790952,0
12.133302901,0
12.137815115,0
12.142326833,0
12.146838619,0
12.151350536,0
12.155862933,0
12.16037355,0
12.164884466,0
12.16939575,0
12.173907135,0
12.178417466,0
12.182928818,0
12.187439785,0
12.191951018,0
12.196461385,0
12.200972316,0
12.205483216,0
12.209993436,0
12.214503719,0
12.219014169,0
12.223524183,0
12.228035702,0
12.232545667,0
12.237056233,0
12.241566417,0
12.246076951,0
12.2505864,0
12.255097132,0
12.259607066,0
12.264117469,0
12.268627085,0
12.273137285,0
12.277646933,0
12.282157502,0
12.286667849,0
12.291177986,0
12.295687951,0
12.300198302,0
12.304708335,0
12.309219418,0
12.313729618,0
12.318239849,0
12.32275115,0
12.327261684,0
12.33177155,0
12.336282032,0
12.340792503,0
12.345303918,0
12.349814202,0
12.354325602,0
12.358836319,0
12.363347452,0
12.367857835,0
12.372369486,0
12.376879868,0
12.381390967,0
12.385901182,0
12.390411951,0
12.394923152,0
12.399433618,0
12.403943934,0
12.408455318,0
12.412965633,0
12.417476219,0
12.421986566,0
12.426497099,0
12.431007482,0
12.435518068,0
12.440028999,0
12.444539584,0
12.44905015,0
12.453560402,0
12.458070633,0
12.462581584,0
12.467092166,0
12.4716027,0
12.476113083,0
12.480623767,0
12.4851344,0
12.489645634,0
12.494156032,0
12.498666952,0
12.50317735,0
12.507688484,0
12.512199268,0
12.516710533,0
12.521219799,0
12.525729717,0
12.530239719,0
12.534750233,0
12.539259566,0
12.543769683,0
12.548279486,0
12.552790016,0
12.557299333,0
12.561809434,0
12.566319634,0
12.570830768,0
12.575341167,0
12.579852102,0
12.584362485,0
12.588872967,0
12.593384101,0
12.597895203,0
12.602405434,0
12.606916334,0
12.611426335,0
12.615936535,0
12.620445766,0
12.624955719,0
12.629466599,0
12.633976266,0
12.638485835,0
12.642996082,0
12.647505484,0
12.652015282,0
12.656526802,0
12.661038682,0
12.6655504,0
12.670062019,0
12.6745733,0
12.679085085,0
12.683596418,0
12.688108501,0
12.69261985,0
12.697131067,0
12.701641434,0
12.706151733,0
12.710661166,0
12.715171367,0
12.719681567,0
12.724191735,0
12.728701402,0
12.733211968,0
12.737721949,0
12.742232467,0
12.746742334,0
12.751253018,0
12.755763183,0
12.760273335,0
12.764783734,0
12.769293918,0
12.773803983,0
12.778314083,0
12.782824069,0
12.7873344,0
12.791844882,0
12.796355917,0
12.800866335,0
12.805377266,0
12.809887268,0
12.814398866,0
12.818909249,0
12.823420184,0
12.827930567,0
12.832442083,0
12.836952569,0
12.841464116,0
12.845975118,0
12.850487119,0
12.854998117,0
12.859509736,0
12.864020933,0
12.868532067,0
12.873043133,0
12.877554569,0
12.882066534,0
12.886578534,0
12.891089135,0
12.895600666,0
12.900111669,0
12.904623351,0
12.90913435,0
12.913646684,0
12.918157651,0
12.922669333,0
12.927179469,0
12.931690599,0
12.936200799,0
12.940711118,0
12.945221199,0
12.949731503,0
12.954242684,0
12.958753202,0
12.963263267,0
12.967773769,0
12.972285002,0
12.976796001,0
12.981306701,0
12.985817267,0
12.990328099,0
12.994839149,0
12.999349552,0
13.003860416,0
13.008371534,0
13.0128831,0
13.017392867,0
13.021903016,0
13.026412652,0
13.030922434,0
13.035433052,0
13.039942783,0
13.044452867,0
13.048964101,0
13.053474102,0
13.057984401,0
13.062495019,0
13.0670056,0
13.071515951,0
13.076026469,0
13.080536868,0
13.085047433,0
13.089558166,0
13.094082234,0
13.098592219,0
13.103103119,0
13.107613052,0
13.1121233,0
13.116633433,0
13.121143617,0
13.125653884,0
13.130164283,0
13.134674368,0
13.13918545,0
13.143694982,0
13.148205636,0
13.152717751,0
13.157230367,0
13.161742216,0
13.16625445,0
13.170766935,0
13.175279551,0
13.179791317,0
13.184303933,0
13.188816016,0
13.193329018,0
13.197839035,0
13.2023497,0
13.206859968,0
13.211370883,0
13.215881949,0
13.220392499,0
13.224902401,0
13.229413416,0
13.233923802,0
13.23843525,0
13.242946086,0
13.247457351,0
13.251968119,0
13.256480366,0
13.260990752,0
13.265502184,0
13.270012567,0
13.274524285,0
13.279035482,0
13.283546553,0
13.288057667,0
13.292568602,0
13.297079616,0
13.301590933,0
13.306101618,0
13.310612783,0
13.315124485,0
13.319636136,0
13.324146884,0
13.328658217,0
13.333168933,0
13.337680782,0
13.342191567,0
13.346704218,0
13.351215034,0
13.35572645,0
13.36023795,0
13.36474875,0
13.369259752,0
13.373771168,0
13.378281984,0
13.382792935,0
13.387303417,0
13.391814667,0
13.396325419,0
13.400836902,0
13.405347349,0
13.409858733,0
13.414369267,0
13.4188799,0
13.423390267,0
13.427900801,0
13.432411199,0
13.436922202,0
13.441432601,0
13.445943051,0
13.45045405,0
13.454965684,0
13.4594766,0
13.463987118,0
13.468498351,0
13.4730096,0
13.477521,0
13.482031852,0
13.486542985,0
13.491054882,0
13.495565984,0
13.500077066,0
13.504587918,0
13.509099533,0
13.513608835,0
13.518119019,0
13.522629151,0
13.527139351,0
13.531649682,0
13.536159501,0
13.540670599,0
13.545180517,0
13.549690451,0
13.554200985,0
13.558711952,0
13.563223983,0
13.567734851,0
13.572246001,0
13.576756384,0
13.581267402,0
13.585778302,0
13.590289217,0
13.594800017,0
13.599312569,0
13.6038218,0
13.608332349,0
13.612842168,0
13.617352718,0
13.621863085,0
13.626373618,0
13.630883167,0
13.635394551,0
13.639904135,0
13.644414732,0
13.648925366,0
13.653435299,0
13.657945702,0
13.662456601,0
13.666966984,0
13.671477566,0
13.675987535,0
13.680498502,0
13.68500875,0
13.689519868,0
13.694029969,0
13.698541985,0
13.703052785,0
13.707565118,0
13.712075819,0
13.716586667,0
13.721097399,0
13.725608935,0
13.730119333,0
13.734630717,0
13.739140834,0
13.743653716,0
13.748163551,0
13.752674883,0
13.757185266,0
13.761696785,0
13.766207101,0
13.770717702,0
13.775228101,0
13.779740367,0
13.784250118,0
13.78876,0
13.793270335,0
13.797780551,0
13.802289885,0
13.806800184,0
13.811309717,0
13.815821117,0
13.820330649,0
13.82484075,0
13.829351967,0
13.833864186,0
13.838375649,0
13.842888035,0
13.847399034,0
13.85191105,0
13.856422585,0
13.860933949,0
13.865445584,0
13.869958283,0
13.874468269,0
13.8789792,0
13.883489499,0
13.888001217,0
13.892511616,0
13.89702215,0
13.901533001,0
13.906043984,0
13.91055395,0
13.915064551,0
13.919575752,0
13.9240884,0
13.928599466,0
13.933110568,0
13.9376214,0
13.942132669,0
13.946643783,0
13.951155684,0
13.955666885,0
13.960178301,0
13.9646899,0
13.969201701,0
13.973713018,0
13.978225086,0
13.982736653,0
13.987248617,0
13.991759834,0
13.996271616,0
14.000782984,0
14.005294968,0
14.009805899,0
14.014317466,0
14.018828449,0
14.0233401,0
14.027850951,0
14.032362367,0
14.036873851,0
14.041384985,0
14.04589685,0
14.050408385,0
14.054919483,0
14.059430652,0
14.063941782,0
14.068453917,0
14.072964785,0
14.077476086,0
14.081986802,0
14.086499033,0
14.091009801,0
14.095522052,0
14.100032816,0
14.104544816,0
14.109055417,0
14.113566551,0
14.118077753,0
14.122588986,0
14.127100334,0
14.13161175,0
14.136122351,0
14.140633903,0
14.145146383,0
14.149658383,0
14.154170435,0
14.158681569,0
14.163192969,0
14.167705319,0
14.172216866,0
14.176728886,0
14.181239968,0
14.185752151,0
14.190262883,0
14.194774017,0
14.199284301,0
14.203795649,0
14.208306318,0
14.212816967,0
14.217327632,0
14.221838849,0
14.226349685,0
14.230860883,0
14.235371265,0
14.239881819,0
14.2443925,0
14.248904134,0
14.253414501,0
14.257925369,0
14.262436117,0
14.266947251,0
14.271458051,0
14.275968951,0
14.280478551,0
14.284988902,0
14.289499284,0
14.294009818,0
14.298519716,0
14.30302965,0
14.307540752,0
14.312050551,0
14.316561669,0
14.321071483,0
14.325581401,0
14.330091502,0
14.334601416,0
14.339111965,0
14.343621685,0
14.348131452,0
14.352642085,0
14.357152102,0
14.361662099,0
14.366172434,0
14.370684033,0
14.375195652,0
14.379707052,0
14.384218667,0
14.388730051,0
14.393241669,0
14.39775295,0
14.402264684,0
14.406776068,0
14.411287699,0
14.415799067,0
14.420310701,0
14.424821084,0
14.429332166,0
14.433843467,0
14.438354633,0
14.442865369,0
14.447376634,0
14.451888018,0
14.456399116,0
14.460909499,0
14.465420466,0
14.469931151,0
14.474442102,0
14.47895285,0
14.483464751,0
14.487975035,0
14.492486018,0
14.496996786,0
14.501507316,0
14.506017186,0
14.510528018,0
14.515037534,0
14.519547619,0
14.524057485,0
14.528568019,0
14.533077484,0
14.537587835,0
14.542097618,0
14.546607834,0
14.551117569,0
14.55562875,0
14.560138382,0
14.564648916,0
14.569158834,0
14.573669451,0
14.578179134,0
14.582689402,0
14.587199785,0
14.591710084,0
14.596220702,0
14.600731768,0
14.605242616,0
14.609754234,0
14.614265002,0
14.618776168,0
14.623286916,0
14.627798165,0
14.632309116,0
14.636821184,0
14.64133285,0
14.645845168,0
14.650357133,0
14.654869832,0
14.659381749,0
14.663894019,0
14.668405749,0
14.672917936,0
14.677429852,0
14.681942234,0
14.686452835,0
14.690963417,0
14.695474233,0
14.699985283,0
14.704496167,0
14.709007316,0
14.713517699,0
14.718028801,0
14.722539951,0
14.727051236,0
14.731563001,0
14.736075236,0
14.740587101,0
14.745099335,0
14.749612802,0
14.754125068,0
14.758637883,0
14.763150086,0
14.767661982,0
14.772174602,0
14.776687067,0
14.781199667,0
14.785712633,0
14.7902248,0
14.794737269,0
14.799249885,0
14.803762334,0
14.808274966,0
14.81278695,0
14.817299817,0
14.821812516,0
14.826324035,0
14.830835535,0
14.835347916,0
14.839859535,0
14.844371551,0
14.848882967,0
14.85339455,0
14.857906534,0
14.862418534,0
14.866929636,0
14.871441569,0
14.875953032,0
14.880465032,0
14.884975649,0
14.889487586,0
14.893998652,0
14.898510183,0
14.903021667,0
14.907533202,0
14.912044634,0
14.9165552,0
14.921066886,0
14.925577849,0
14.930088601,0
14.934599651,0
14.939110817,0
14.943622165,0
14.948132532,0
14.952643634,0
14.957154033,0
14.961664968,0
14.966176468,0
14.970687002,0
14.975197301,0
14.97970795,0
14.984218702,0
14.988730019,0
14.993240219,0
14.997751166,0
15.002261151,0
15.006771685,0
15.011282084,0
15.015792602,0
15.020303001,0
15.024813534,0
15.029323917,0
15.033834451,0
15.038344734,0
15.042856766,0
15.047366235,0
15.051876666,0
15.0563866,0
15.060898083,0
15.065407985,0
15.069918519,0
15.074428469,0
15.07893905,0
15.083449349,0
15.087959569,0
15.092470751,0
15.096982067,0
15.101493285,0
15.106005066,0
15.110516283,0
15.115028033,0
15.119538786,0
15.124051068,0
15.128561916,0
15.133074035,0
15.137584418,0
15.142095949,0
15.146606618,0
15.151117966,0
15.155628349,0
15.160139451,0
15.164650267,0
15.169161202,0
15.173671736,0
15.17818285,0
15.182695184,0
15.187208285,0
15.191719867,0
15.196231899,0
15.200743752,0
15.205255983,0
15.209767852,0
15.214279983,0
15.218791467,0
15.223304484,0
15.227815467,0
15.232326716,0
15.236837484,0
15.241349019,0
15.245859783,0
15.250371084,0
15.2548819,0
15.259393316,0
15.263904434,0
15.268415532,0
15.272926749,0
15.277438602,0
15.281949899,0
15.286461967,0
15.29097295,0
15.295484966,0
15.299996449,0
15.304508417,0
15.309020433,0
15.313532068,0
15.318044016,0
15.322556283,0
15.327068533,0
15.331581149,0
15.336093018,0
15.340605268,0
15.345117002,0
15.349629249,0
15.354140732,0
15.358653352,0
15.363164132,0
15.367675401,0
15.372187386,0
15.37669865,0
15.381209753,0
15.385721085,0
15.390232751,0
15.394743849,0
15.399254669,0
15.403766085,0
15.408278785,0
15.412791452,0
15.417303866,0
15.421816152,0
15.426327866,0
15.430840486,0
15.43535195,0
15.439864585,0
15.444376252,0
15.448888586,0
15.453400435,0
15.457912649,0
15.462424467,0
15.466936232,0
15.471448169,0
15.475960785,0
15.480472534,0
15.484984769,0
15.489496149,0
15.494008483,0
15.498520253,0
15.503032316,0
15.507544352,0
15.512057036,0
15.516568682,0
15.521082101,0
15.5255937,0
15.530106419,0
15.534618518,0
15.539130185,0
15.543641533,0
15.548153652,0
15.552664917,0
15.557176552,0
15.561687551,0
15.566198851,0
15.570711332,0
15.575223002,0
15.579733949,0
15.584245218,0
15.588758132,0
15.593272119,0
15.597784135,0
15.602296735,0
15.606808735,0
15.611322599,0
15.615834917,0
15.620348618,0
15.624860582,0
15.629373699,0
15.633885183,0
15.638396702,0
15.642907685,0
15.647419601,0
15.651930501,0
15.656442302,0
15.660953468,0
15.665464768,0
15.669976117,0
15.674487751,0
15.678998134,0
15.683508668,0
15.688018351,0
15.692528885,0
15.697039367,0
15.701550517,0
15.706061285,0
15.710571485,0
15.715081852,0
15.719592366,0
15.724102999,0
15.728613851,0
15.733124568,0
15.737636286,0
15.742146684,0
15.7466576,0
15.751169016,0
15.755680002,0
15.760190016,0
15.764701201,0
15.769212418,0
15.773723918,0
15.778234916,0
15.782746066,0
15.787256449,0
15.791767869,0
15.796278435,0
15.800789016,0
15.805299383,0
15.809810433,0
15.814322867,0
15.818835018,0
15.823346402,0
15.827859399,0
15.832371817,0
15.836883999,0
15.841395582,0
15.845907984,0
15.850419582,0
15.854931968,0
15.859443003,0
15.863955217,0
15.868466649,0
15.872977799,0
15.877488984,0
15.882000269,0
15.886511101,0
15.891023018,0
15.895533619,0
15.90004515,0
15.904556999,0
15.909068534,0
15.913580018,0
15.918092034,0
15.922602651,0
15.927114166,0
15.93162565,0
15.936137582,0
15.940648649,0
15.945160184,0
15.949670952,0
15.95418265,0
15.958693967,0
15.963205236,0
15.967715968,0
15.972227933,0
15.976738601,0
15.981249715,0
15.985760535,0
15.990271916,0
15.9947845,0
15.999298216,0
16.003810983,0
16.008324418,0
16.012836867,0
16.017349884,0
16.021862469,0
16.026376519,0
16.030888436,0
16.035402153,0
16.039913135,0
16.044424766,0
16.048936516,0
16.053448202,0
16.057959566,0
16.062470819,0
16.066981536,0
16.071493452,0
16.076004169,0
16.080515684,0
16.08502555,0
16.089536084,0
16.094046018,0
16.098557533,0
16.103067932,0
16.107578466,0
16.112088233,0
16.116598934,0
16.121109249,0
16.125619699,0
16.130130702,0
16.134644168,0
16.139154817,0
16.143666734,0
16.148177717,0
16.152689586,0
16.1572012,0
16.161712735,0
16.166223834,0
16.170736434,0
16.175248601,0
16.179760001,0
16.184271119,0
16.188782833,0
16.193294415,0
16.197806018,0
16.202317299,0
16.206829283,0
16.211340218,0
16.215852036,0
16.220364417,0
16.224876568,0
16.229388235,0
16.233900469,0
16.238412433,0
16.242924652,0
16.247436052,0
16.251947703,0
16.256461034,0
16.260973133,0
16.265484033,0
16.269995751,0
16.274507051,0
16.279018384,0
16.283529549,0
16.288040699,0
16.292552735,0
16.297064067,0
16.301575166,0
16.306087786,0
16.31059855,0
16.315109835,0
16.319620666,0
16.324132102,0
16.328643101,0
16.333154684,0
16.337665567,0
16.342176983,0
16.346688018,0
16.351199032,0
16.355710802,0
16.360221733,0
16.364733034,0
16.369244319,0
16.373755433,0
16.378267318,0
16.382779051,0
16.387291234,0
16.391802066,0
16.396314249,0
16.400825351,0
16.405336699,0
16.409847984,0
16.41435975,0
16.418870669,0
16.423382316,0
16.427893469,0
16.432404985,0
16.436916083,0
16.441427634,0
16.445938382,0
16.450449651,0
16.454961019,0
16.459473015,0
16.463984415,0
16.468495669,0
16.473007049,0
16.477519033,0
16.482030036,0
16.486541682,0
16.491052049,0
16.495562619,0
16.500073268,0
16.504584501,0
16.509094784,0
16.513606284,0
16.518116802,0
16.522627832,0
16.527138402,0
16.531649349,0
16.536160018,0
16.540672351,0
16.545183152,0
16.549694369,0
16.554205149,0
16.558716652,0
16.563227766,0
16.567739099,0
16.572249601,0
16.576761319,0
16.581271185,0
16.585781902,0
16.590292618,0
16.594803152,0
16.599313551,0
16.603824466,0
16.608334849,0
16.612845565,0
16.617355765,0
16.621866482,0
16.6263776,0
16.630889318,0
16.635400702,0
16.639911967,0
16.6444244,0
16.648935916,0
16.653447399,0
16.657958934,0
16.662470418,0
16.666981933,0
16.671493417,0
16.676004602,0
16.680516435,0
16.685027951,0
16.689539434,0
16.694050866,0
16.698561749,0
16.703073368,0
16.707585352,0
16.712097702,0
16.716607966,0
16.721119,0
16.725630186,0
16.730140902,0
16.734651301,0
16.739162216,0
16.743672702,0
16.7481839,0
16.752694235,0
16.757205333,0
16.761716149,0
16.766227783,0
16.770739183,0
16.775250782,0
16.779761451,0
16.784273086,0
16.788784184,0
16.793295699,0
16.797807182,0
16.802318702,0
16.806830185,0
16.811341701,0
16.815853184,0
16.820364719,0
16.824876199,0
16.829387301,0
16.833898633,0
16.838410649,0
16.842921533,0
16.847433219,0
16.851945116,0
16.856457116,0
16.860969283,0
16.865481982,0
16.869993851,0
16.874505966,0
16.879018801,0
16.883531036,0
16.888043469,0
16.892555401,0
16.8970664,0
16.901577601,0
16.906088334,0
16.910600052,0
16.915111333,0
16.919622335,0
16.924134335,0
16.928646069,0
16.933156901,0
16.93766945,0
16.942179467,0
16.946690883,0
16.951200868,0
16.955711533,0
16.960222202,0
16.964732815,0
16.969243218,0
16.973753899,0
16.978264135,0
16.982775066,0
16.987285067,0
16.991796002,0
16.996305869,0
17.000815552,0
17.005325919,0
17.009836449,0
17.014346132,0
17.018856269,0
17.023366067,0
17.0278768,0
17.032388685,0
17.036901082,0
17.041412669,0
17.045924753,0
17.050437186,0
17.054949067,0
17.059461166,0
17.063973786,0
17.068486334,0
17.072998486,0
17.077509949,0
17.082022569,0
17.086533985,0
17.091045584,0
17.095557266,0
17.100069067,0
17.104581068,0
17.10909275,0
17.113604468,0
17.118116468,0
17.122626282,0
17.1271374,0
17.131648002,0
17.136158218,0
17.140668918,0
17.145179468,0
17.149689835,0
17.154201366,0
17.158711367,0
17.163222283,0
17.167732685,0
17.172243219,0
17.176753618,0
17.181264136,0
17.185774451,0
17.190285068,0
17.194795467,0
17.199307086,0
17.203817468,0
17.208328066,0
17.212840467,0
17.217352718,0
17.221864901,0
17.226377083,0
17.230889552,0
17.235401819,0
17.239914049,0
17.244426284,0
17.248938749,0
17.253451369,0
17.257961752,0
17.262472866,0
17.266983685,0
17.271494652,0
17.276005683,0
17.280516785,0
17.285027517,0
17.289539235,0
17.294050083,0
17.298561535,0
17.303073018,0
17.307584867,0
17.312096216,0
17.316608252,0
17.321120017,0
17.325632633,0
17.3301442,0
17.334656733,0
17.339168034,0
17.343680336,0
17.348191716,0
17.352704217,0
17.357215617,0
17.36172745,0
17.366238735,0
17.370750949,0
17.37526225,0
17.379774099,0
17.384285436,0
17.388797468,0
17.393308935,0
17.397821217,0
17.402333233,0
17.406845551,0
17.411359117,0
17.415871717,0
17.420383618,0
17.424896135,0
17.42940815,0
17.433920818,0
17.438431217,0
17.442942816,0
17.447453218,0
17.451964749,0
17.456475049,0
17.460987565,0
17.465498052,0
17.470009082,0
17.474520069,0
17.479030702,0
17.483542082,0
17.488053367,0
17.492565002,0
17.497077483,0
17.501588434,0
17.506099802,0
17.510611103,0
17.515122733,0
17.5196331,0
17.524144782,0
17.528656599,0
17.533168766,0
17.5376812,0
17.542193601,0
17.5467052,0
17.551217836,0
17.555730301,0
17.560242499,0
17.564754786,0
17.569267068,0
17.573778869,0
17.578290484,0
17.582801785,0
17.587313952,0
17.591825499,0
17.596336601,0
17.600847985,0
17.605360017,0
17.609871516,0
17.614383417,0
17.618894483,0
17.623405049,0
17.627915436,0
17.632427352,0
17.636937667,0
17.641448984,0
17.645959367,0
17.650469917,0
17.654981269,0
17.659492685,0
17.6640025,0
17.668513117,0
17.6730235,0
17.677534049,0
17.682044432,0
17.686554966,0
17.691065349,0
17.695576383,0
17.700086285,0
17.704597999,0
17.709108918,0
17.713619583,0
17.718130117,0
17.722641068,0
17.727151749,0
17.731662382,0
17.736173151,0
17.740685969,0
17.745196769,0
17.749708034,0
17.754219784,0
17.758732384,0
17.763243868,0
17.767755768,0
17.772267351,0
17.776780066,0
17.781291967,0
17.785803649,0
17.790315351,0
17.79482765,0
17.799338883,0
17.803850632,0
17.808362366,0
17.812873635,0
17.817385369,0
17.821897182,0
17.826408519,0
17.830920086,0
17.835431402,0
17.839943617,0
17.84445975,0
17.848969799,0
17.853480051,0
17.857990715,0
17.862499934,0
17.867010551,0
17.871520318,0
17.876031468,0
17.880541267,0
17.8850518,0
17.889561786,0
17.8940729,0
17.8985831,0
17.9030939,0
17.907604533,0
17.912115166,0
17.916625569,0
17.921137183,0
17.925647566,0
17.930159117,0
17.934669484,0
17.939181119,0
17.943691486,0
17.948202035,0
17.9527128,0
17.957224367,0
17.961735417,0
17.966246535,0
17.970757033,0
17.975267885,0
17.97978035,0
17.984293315,0
17.988805816,0
17.993318432,0
17.997830536,0
18.002343485,0
18.006855517,0
18.011368618,0
18.015881015,0
18.020393667,0
18.0249043,0
18.029415716,0
18.033926119,0
18.038436816,0
18.042948732,0
18.047459282,0
18.051969669,0
18.056480568,0
18.060991483,0
18.065502117,0
18.070014602,0
18.074527202,0
18.079039683,0
18.083552283,0
18.088064684,0
18.092577368,0
18.097089336,0
18.101602302,0
18.106114349,0
18.110626969,0
18.115139534,0
18.119652801,0
18.124165517,0
18.128677735,0
18.133189783,0
18.137701851,0
18.142214717,0
18.146726983,0
18.151239385,0
18.155751802,0
18.160263401,0
18.164775667,0
18.169288784,0
18.173801483,0
18.178313583,0
18.182825785,0
18.187338052,0
18.191850366,0
18.196362767,0
18.200875149,0
18.205385234,0
18.209896085,0
18.214406599,0
18.218917232,0
18.223427619,0
18.227938717,0
18.232449116,0
18.236960051,0
18.241470466,0
18.245981866,0
18.250492868,0
18.255003982,0
18.259515466,0
18.264026568,0
18.2685374,0
18.273049018,0
18.277560852,0
18.282072601,0
18.286583417,0
18.291095016,0
18.2956058,0
18.300116934,0
18.304627718,0
18.309139953,0
18.313651416,0
18.318162951,0
18.322673652,0
18.327185366,0
18.331696349,0
18.336207252,0
18.340717683,0
18.345227799,0
18.349737701,0
18.354247766,0
18.358758034,0
18.363268635,0
18.367777969,0
18.372288868,0
18.376798886,0
18.381309002,0
18.385818233,0
18.390328667,0
18.394837635,0
18.399347434,0
18.403856883,0
18.4083676,0
18.41287685,0
18.417386867,0
18.421896253,0
18.426405702,0
18.4309161,0
18.435427035,0
18.439937017,0
18.444447583,0
18.448959018,0
18.453469616,0
18.457979951,0
18.462490485,0
18.467000867,0
18.471511449,0
18.4760218,0
18.480532385,0
18.485042717,0
18.489553036,0
18.494063649,0
18.498574568,0
18.503084566,0
18.5075951,0
18.512106369,0
18.5166166,0
18.521128501,0
18.525640016,0
18.530153503,0
18.534664684,0
18.539176585,0
18.543688267,0
18.5481995,0
18.5527115,0
18.557222984,0
18.561735,0
18.566247,0
18.570758618,0
18.575270702,0
18.579782233,0
18.584293717,0
18.588805236,0
18.593317184,0
18.597828616,0
18.602340084,0
18.6068521,0
18.611362717,0
18.615874252,0
18.6203851,0
18.624896834,0
18.629408202,0
18.633919833,0
18.638430653,0
18.642942283,0
18.647453584,0
18.651964984,0
18.656476686,0
18.660988301,0
18.665500019,0
18.670011319,0
18.674523101,0
18.679034386,0
18.683545702,0
18.688057869,0
18.692569683,0
18.697081317,0
18.7015917,0
18.706103001,0
18.710613018,0
18.715124652,0
18.719634999,0
18.724146149,0
18.728656552,0
18.733167435,0
18.737677751,0
18.742189099,0
18.746701035,0
18.751213965,0
18.755725866,0
18.760239332,0
18.764751201,0
18.769264386,0
18.773776032,0
18.778289451,0
18.782801936,0
18.787315032,0
18.791825519,0
18.796337336,0
18.800847301,0
18.805357768,0
18.809868035,0
18.8143794,0
18.818889286,0
18.823400332,0
18.827911001,0
18.832422135,0
18.836932633,0
18.841444649,0
18.845955449,0
18.850466166,0
18.854976866,0
18.859489101,0
18.863999567,0
18.868511202,0
18.873021584,0
18.8775331,0
18.882045569,0
18.8865577,0
18.891069684,0
18.895582368,0
18.900094666,0
18.904606666,0
18.909118769,0
18.913631369,0
18.91814325,0
18.922655902,0
18.927167282,0
18.931678483,0
18.936189868,0
18.940701884,0
18.945212882,0
18.949724533,0
18.954235885,0
18.958747516,0
18.9632588,0
18.967770518,0
18.972281283,0
18.976792083,0
18.98130305,0
18.985815185,0
18.990325802,0
18.994836717,0
18.999347752,0
19.003858751,0
19.008369149,0
19.012880267,0
19.01739305,0
19.021906234,0
19.026418234,0
19.030931168,0
19.035444035,0
19.039956667,0
19.044469501,0
19.048982149,0
19.053494602,0
19.058007218,0
19.062519302,0
19.067031532,0
19.071543302,0
19.076055568,0
19.080568299,0
19.085080033,0
19.089592466,0
19.094104733,0
19.098616784,0
19.103129249,0
19.107640967,0
19.112152503,0
19.116663549,0
19.121174599,0
19.125685419,0
19.130197117,0
19.134707901,0
19.139219417,0
19.143730519,0
19.148241867,0
19.152752433,0
19.157264067,0
19.161774851,0
19.166285469,0
19.170796285,0
19.175306902,0
19.179817766,0
19.184328919,0
19.188839302,0
19.193349884,0
19.197861216,0
19.202372902,0
